,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,local_lat,local_long,dest_lat,dest_long,time arround car,time arround walk,time arround bike,length arround car,length arround walk,length arround bike,time bridge one walk,time bridge one bike,length bridge two walk,length bridge two bike,location type,destination type,time bridge two walk,time bridge two bike,length bridge one walk,length bridge one bike
735,735,735,735,39.07002778,-77.12458333,39.07461111,-77.13763889,336.0,1162.5,319.5,3326.3,1614.6,1597.6,1730.6,827.1,2504.1,2567.0,house block,mall,1802.8999999999999,613.6,2403.6,2772.8
736,736,736,736,39.07002778,-77.12458333,39.06436111,-77.12802778,442.7,1541.7,594.5,3577.3,2141.2,2373.1,1700.6,849.5,1239.7,1257.2,house block,restaurants,892.5999999999999,331.5,2361.8999999999996,2856.7
737,737,737,737,39.07002778,-77.12458333,39.06236111,-77.12625,405.5,1331.6,491.7,3122.1,1849.5,1877.4,1889.1999999999998,926.6,1415.4,1642.4,house block,restaurants,1019.0999999999999,408.5,2623.8999999999996,3241.8999999999996
738,738,738,738,39.07002778,-77.12458333,39.05755556,-77.12277778,387.2,1429.1,530.8,2613.9,1985.0,1995.0,2347.4,1092.5,2051.8,2472.2,house block,restaurants,1477.3,574.5,3260.3,4071.7
739,739,739,739,39.07002778,-77.12458333,39.05441667,-77.11891667,373.1,1649.3,591.6,2792.2,2290.8,2342.7,2637.3,1248.1,2454.4,3215.6,house block,restaurants,1767.2,730.0,3662.9,4815.2
740,740,740,740,39.07002778,-77.12458333,39.05738889,-77.11919444,358.5,1397.3,548.6,2570.9,1940.8,2120.7,2388.2,1171.4,2108.6,2837.4,house block,restaurants,1518.1999999999998,653.4,3317.1,4436.9
741,741,741,741,39.07002778,-77.12458333,39.06419444,-77.12419444,400.7,1356.4,515.8,3171.9,1883.9,1953.4,1815.1,972.0,1312.6,1642.2,house block,restaurants,945.0,454.0,2521.0,3241.7
742,742,742,742,39.07002778,-77.12458333,39.07461111,-77.13763889,336.0,1162.5,319.5,3326.3,1614.6,1597.6,1730.6,827.1,2504.1,2567.0,house block,restaurants,1802.8999999999999,613.6,2403.6,2772.8
743,743,743,743,39.07002778,-77.12458333,39.07425,-77.13766667,342.1,1121.6,310.7,3368.7,1557.8,1553.5,1698.9,818.3000000000001,2460.0,2522.9,house block,groceries,1771.2,604.8,2359.6,2728.8
744,744,744,744,39.07002778,-77.12458333,39.06494444,-77.12786111,428.7,1505.9,584.5,3493.1,2091.5,2323.4,1638.8,832.4000000000001,1153.9,1171.4,house block,groceries,830.8,314.3,2276.1,2770.9
745,745,745,745,39.07002778,-77.12458333,39.06202778,-77.12686111,402.7,1376.9,504.2,3148.3,1912.4,1939.7,1933.8,938.5,1477.4,1702.1,house block,groceries,1063.6999999999998,420.5,2685.8999999999996,3301.6
746,746,746,746,39.07002778,-77.12458333,39.07508333,-77.11530556,221.9,892.9,252.5,1512.2,1240.1,1240.1,3013.0,1218.6,3793.1,4104.5,house block,twinbrooke center mall,2731.0,1023.6999999999999,4184.799999999999,4745.2
747,747,747,747,39.07002778,-77.12458333,39.07508333,-77.11530556,221.9,892.9,252.5,1512.2,1240.1,1240.1,3013.0,1218.6,3793.1,4104.5,house block,twinbrooke center restaurant,2731.0,1023.6999999999999,4184.799999999999,4745.2
748,748,748,748,39.07002778,-77.12458333,39.07508333,-77.11530556,221.9,892.9,252.5,1512.2,1240.1,1240.1,3013.0,1218.6,3793.1,4104.5,house block,twinbrooke center groceries,2731.0,1023.6999999999999,4184.799999999999,4745.2
749,749,749,749,39.07002778,-77.12458333,39.06461111,-77.1395,598.9,2150.9,637.4,4299.3,2987.4,3095.2,1892.4,857.7,2515.6,2561.3,house block,golf,1811.2,589.6,2628.3999999999996,2979.5
750,750,750,750,39.07002778,-77.12458333,39.06436111,-77.12802778,442.7,1541.7,594.5,3577.3,2141.2,2373.1,1700.6,849.5,1239.7,1257.2,house block,mall,892.5999999999999,331.5,2361.8999999999996,2856.7
751,751,751,751,39.07002778,-77.12458333,39.06236111,-77.12625,405.5,1331.6,491.7,3122.1,1849.5,1877.4,1889.1999999999998,926.6,1415.4,1642.4,house block,mall,1019.0999999999999,408.5,2623.8999999999996,3241.8999999999996
752,752,752,752,39.07002778,-77.12458333,39.05755556,-77.12277778,387.2,1429.1,530.8,2613.9,1985.0,1995.0,2347.4,1092.5,2051.8,2472.2,house block,mall,1477.3,574.5,3260.3,4071.7
753,753,753,753,39.07002778,-77.12458333,39.05441667,-77.11891667,373.1,1649.3,591.6,2792.2,2290.8,2342.7,2637.3,1248.1,2454.4,3215.6,house block,mall,1767.2,730.0,3662.9,4815.2
754,754,754,754,39.07002778,-77.12458333,39.05738889,-77.11919444,358.5,1397.3,548.6,2570.9,1940.8,2120.7,2388.2,1171.4,2108.6,2837.4,house block,mall,1518.1999999999998,653.4,3317.1,4436.9
755,755,755,755,39.07002778,-77.12458333,39.06419444,-77.12419444,400.7,1356.4,515.8,3171.9,1883.9,1953.4,1815.1,972.0,1312.6,1642.2,house block,mall,945.0,454.0,2521.0,3241.7
756,756,756,756,39.07002778,-77.12458333,39.07461111,-77.13763889,336.0,1162.5,319.5,3326.3,1614.6,1597.6,1730.6,827.1,2504.1,2567.0,house block,mall,1802.8999999999999,613.6,2403.6,2772.8
757,757,757,757,39.07002778,-77.12458333,39.07461111,-77.13763889,336.0,1162.5,319.5,3326.3,1614.6,1597.6,1730.6,827.1,2504.1,2567.0,house block,services,1802.8999999999999,613.6,2403.6,2772.8
758,758,758,758,39.07002778,-77.12458333,39.06436111,-77.12802778,442.7,1541.7,594.5,3577.3,2141.2,2373.1,1700.6,849.5,1239.7,1257.2,house block,services,892.5999999999999,331.5,2361.8999999999996,2856.7
759,759,759,759,39.07002778,-77.12458333,39.06236111,-77.12625,405.5,1331.6,491.7,3122.1,1849.5,1877.4,1889.1999999999998,926.6,1415.4,1642.4,house block,services,1019.0999999999999,408.5,2623.8999999999996,3241.8999999999996
760,760,760,760,39.07002778,-77.12458333,39.05755556,-77.12277778,387.2,1429.1,530.8,2613.9,1985.0,1995.0,2347.4,1092.5,2051.8,2472.2,house block,services,1477.3,574.5,3260.3,4071.7
761,761,761,761,39.07002778,-77.12458333,39.05441667,-77.11891667,373.1,1649.3,591.6,2792.2,2290.8,2342.7,2637.3,1248.1,2454.4,3215.6,house block,services,1767.2,730.0,3662.9,4815.2
762,762,762,762,39.07002778,-77.12458333,39.05738889,-77.11919444,358.5,1397.3,548.6,2570.9,1940.8,2120.7,2388.2,1171.4,2108.6,2837.4,house block,services,1518.1999999999998,653.4,3317.1,4436.9
763,763,763,763,39.07002778,-77.12458333,39.06419444,-77.12419444,400.7,1356.4,515.8,3171.9,1883.9,1953.4,1815.1,972.0,1312.6,1642.2,house block,services,945.0,454.0,2521.0,3241.7
764,764,764,764,39.07002778,-77.12458333,39.07461111,-77.13763889,336.0,1162.5,319.5,3326.3,1614.6,1597.6,1730.6,827.1,2504.1,2567.0,house block,services,1802.8999999999999,613.6,2403.6,2772.8
765,765,765,765,39.07094444,-77.12572222,39.06436111,-77.12802778,408.3,1622.6,617.0,2597.8,2253.7,2485.5,1781.6000000000001,812.5,1352.2,1369.7,house block,mall,973.5999999999999,354.0,2474.3999999999996,2671.6000000000004
766,766,766,766,39.07094444,-77.12572222,39.06236111,-77.12625,426.5,1412.6,514.2,2868.0,1961.9,1989.9,1970.2,889.6,1527.9,1754.9,house block,mall,1100.1,431.0,2736.3999999999996,3056.8
767,767,767,767,39.07094444,-77.12572222,39.05755556,-77.12277778,422.5,1510.1,553.3,2805.4,2097.4,2107.4,2428.4,1055.5,2164.3,2584.7,house block,mall,1558.3,597.0,3372.8,3886.6000000000004
768,768,768,768,39.07094444,-77.12572222,39.05386111,-77.12538889,499.3,2125.6,742.4,3945.3,2952.3,3115.2,2895.5,1143.1,2826.7,3007.0,house block,school,2035.2,684.6,4021.6,4308.9
769,769,769,769,39.07094444,-77.12572222,39.05447222,-77.11919444,412.5,1746.9,620.0,3006.8,2426.2,2478.1,2734.8,1217.0,2589.9,3351.2,house block,health,1864.7,758.4,3798.4,4653.1
770,770,770,770,39.07094444,-77.12572222,39.05441667,-77.11891667,408.4,1730.3,614.1,2983.8,2403.2,2455.1,2718.3,1211.1,2566.9,3328.1,house block,mall,1848.2,752.5,3775.4,4630.1
771,771,771,771,39.07094444,-77.12572222,39.05738889,-77.11919444,393.8,1478.3,571.1,2762.5,2053.2,2233.1,2469.2,1134.4,2221.1,2949.9,house block,mall,1599.1999999999998,675.9,3429.6,4251.8
772,772,772,772,39.07094444,-77.12572222,39.06422222,-77.12552778,416.7,1395.5,534.9,2908.5,1938.2,2010.1,1804.4,899.4000000000001,1297.7,1625.4,house block,health,934.3,440.8,2506.2,2927.3
773,773,773,773,39.07094444,-77.12572222,39.05975,-77.12263889,399.9,1233.0,509.0,2769.2,1712.5,1958.0,2194.3,996.2,1839.2,2225.4,house block,office,1324.1999999999998,537.7,3047.6,3527.3
774,774,774,774,39.07094444,-77.12572222,39.06419444,-77.12419444,429.7,1437.3,538.3,2964.2,1996.3,2065.8,1896.1000000000001,935.0,1425.1,1754.7,house block,mall,1026.0,476.5,2633.5,3056.6000000000004
775,775,775,775,39.07094444,-77.12572222,39.06566667,-77.12663889,381.2,1535.7,558.6,2434.6,2132.9,2203.1,1646.6000000000001,793.8000000000001,1038.3,1038.3,house block,restaurants,747.5999999999999,281.7,2286.8999999999996,2488.7
776,776,776,776,39.07094444,-77.12572222,39.06566667,-77.12663889,381.2,1535.7,558.6,2434.6,2132.9,2203.1,1646.6000000000001,793.8000000000001,1038.3,1038.3,house block,groceries,747.5999999999999,281.7,2286.8999999999996,2488.7
777,777,777,777,39.07094444,-77.12572222,39.06730556,-77.12897222,352.6,1518.3,461.5,2150.7,2108.7,2215.9,1474.0,681.9000000000001,1363.0,1411.8,house block,office,981.3,359.1,2047.1999999999998,2100.2
778,778,778,778,39.07094444,-77.12572222,39.06808333,-77.12886111,356.5,1445.8,477.7,2100.4,2008.1,2235.8,1391.9,698.0,1392.0,1423.5,house block,restaurants,1002.3,360.5,1933.1999999999998,2120.1
779,779,779,779,39.07094444,-77.12572222,39.06819444,-77.12986111,346.1,1435.1,436.5,2029.3,1993.2,2090.8,1390.8000000000002,656.9000000000001,1488.0,1539.7,house block,restaurants,1071.4,384.8,1931.6999999999998,1975.2
780,780,780,780,39.07094444,-77.12572222,39.06819444,-77.12986111,346.1,1435.1,436.5,2029.3,1993.2,2090.8,1390.8000000000002,656.9000000000001,1488.0,1539.7,house block,restaurants,1071.4,384.8,1931.6999999999998,1975.2
781,781,781,781,39.07094444,-77.12572222,39.07113889,-77.13161111,333.6,1159.2,349.1,1724.2,1610.0,1704.4,1229.9,614.0,1822.1,1853.6,house block,services,1311.9,460.0,1708.3,1761.9
782,782,782,782,39.07094444,-77.12572222,39.07077778,-77.13283333,322.5,1184.3,358.3,1691.1,1644.9,1759.8,1294.0,632.0,1896.6,1943.5,house block,restaurants,1365.5,478.1,1797.1999999999998,1851.8000000000002
783,783,783,783,39.07094444,-77.12572222,39.07266667,-77.13333333,314.1,989.1,292.1,1460.8,1373.7,1460.7,1382.4,662.8000000000001,2032.4,2065.3,house block,restaurants,1463.3,508.79999999999995,1920.0,1973.6
784,784,784,784,39.07094444,-77.12572222,39.07347222,-77.13411111,294.4,908.5,270.2,1351.3,1261.8,1351.3,1462.9,685.1,2144.3,2177.2,house block,restaurants,1543.9,531.2,2031.8999999999999,2085.5
785,785,785,785,39.07094444,-77.12572222,39.07405556,-77.13602778,285.3,846.5,237.2,1185.5,1175.7,1185.8,1611.2,735.8000000000001,2339.2,2430.6,house block,health,1684.2,581.9,2237.8,2338.9
786,786,786,786,39.07094444,-77.12572222,39.07461111,-77.13763889,320.5,1029.3,282.5,1412.6,1429.6,1412.5,1811.6000000000001,790.1,2616.6,2679.5,house block,mall,1883.8999999999999,636.1,2516.1,2587.7
787,787,787,787,39.07094444,-77.12572222,39.06436111,-77.12802778,408.3,1622.6,617.0,2597.8,2253.7,2485.5,1781.6000000000001,812.5,1352.2,1369.7,house block,restaurants,973.5999999999999,354.0,2474.3999999999996,2671.6000000000004
788,788,788,788,39.07094444,-77.12572222,39.06236111,-77.12625,426.5,1412.6,514.2,2868.0,1961.9,1989.9,1970.2,889.6,1527.9,1754.9,house block,restaurants,1100.1,431.0,2736.3999999999996,3056.8
789,789,789,789,39.07094444,-77.12572222,39.05755556,-77.12277778,422.5,1510.1,553.3,2805.4,2097.4,2107.4,2428.4,1055.5,2164.3,2584.7,house block,restaurants,1558.3,597.0,3372.8,3886.6000000000004
790,790,790,790,39.07094444,-77.12572222,39.05441667,-77.11891667,408.4,1730.3,614.1,2983.8,2403.2,2455.1,2718.3,1211.1,2566.9,3328.1,house block,restaurants,1848.2,752.5,3775.4,4630.1
791,791,791,791,39.07094444,-77.12572222,39.05738889,-77.11919444,393.8,1478.3,571.1,2762.5,2053.2,2233.1,2469.2,1134.4,2221.1,2949.9,house block,restaurants,1599.1999999999998,675.9,3429.6,4251.8
792,792,792,792,39.07094444,-77.12572222,39.06419444,-77.12419444,429.7,1437.3,538.3,2964.2,1996.3,2065.8,1896.1000000000001,935.0,1425.1,1754.7,house block,restaurants,1026.0,476.5,2633.5,3056.6000000000004
793,793,793,793,39.07094444,-77.12572222,39.07461111,-77.13763889,320.5,1029.3,282.5,1412.6,1429.6,1412.5,1811.6000000000001,790.1,2616.6,2679.5,house block,restaurants,1883.8999999999999,636.1,2516.1,2587.7
794,794,794,794,39.07094444,-77.12572222,39.07425,-77.13766667,310.8,988.3,273.7,1368.5,1372.7,1368.5,1779.9,781.3000000000001,2572.5,2635.4,house block,groceries,1852.2,627.3,2472.1,2543.7
795,795,795,795,39.07094444,-77.12572222,39.06494444,-77.12786111,393.2,1586.8,607.0,2487.9,2203.9,2435.8,1719.8000000000002,795.4000000000001,1266.4,1283.9,house block,groceries,911.8,336.8,2388.6,2585.8
796,796,796,796,39.07094444,-77.12572222,39.06202778,-77.12686111,438.0,1457.9,526.7,3339.8,2024.8,2052.2,2014.8000000000002,901.5,1589.9,1814.6,house block,groceries,1144.6999999999998,443.0,2798.3999999999996,3116.5
797,797,797,797,39.07094444,-77.12572222,39.07508333,-77.11530556,246.5,934.8,264.2,1570.4,1298.4,1298.4,3094.0,1181.6,3905.6,4217.0,house block,twinbrooke center mall,2812.0,1046.2,4297.299999999999,4560.1
798,798,798,798,39.07094444,-77.12572222,39.07508333,-77.11530556,246.5,934.8,264.2,1570.4,1298.4,1298.4,3094.0,1181.6,3905.6,4217.0,house block,twinbrooke center restaurant,2812.0,1046.2,4297.299999999999,4560.1
799,799,799,799,39.07094444,-77.12572222,39.07508333,-77.11530556,246.5,934.8,264.2,1570.4,1298.4,1298.4,3094.0,1181.6,3905.6,4217.0,house block,twinbrooke center groceries,2812.0,1046.2,4297.299999999999,4560.1
800,800,800,800,39.07094444,-77.12572222,39.06461111,-77.1395,562.8,2017.7,600.4,2840.0,2802.3,2910.1,1973.4,820.7,2628.1,2673.8,house block,golf,1892.2,612.1,2740.8999999999996,2794.4
801,801,801,801,39.07094444,-77.12572222,39.06436111,-77.12802778,408.3,1622.6,617.0,2597.8,2253.7,2485.5,1781.6000000000001,812.5,1352.2,1369.7,house block,mall,973.5999999999999,354.0,2474.3999999999996,2671.6000000000004
802,802,802,802,39.07094444,-77.12572222,39.06236111,-77.12625,426.5,1412.6,514.2,2868.0,1961.9,1989.9,1970.2,889.6,1527.9,1754.9,house block,mall,1100.1,431.0,2736.3999999999996,3056.8
803,803,803,803,39.07094444,-77.12572222,39.05755556,-77.12277778,422.5,1510.1,553.3,2805.4,2097.4,2107.4,2428.4,1055.5,2164.3,2584.7,house block,mall,1558.3,597.0,3372.8,3886.6000000000004
804,804,804,804,39.07094444,-77.12572222,39.05441667,-77.11891667,408.4,1730.3,614.1,2983.8,2403.2,2455.1,2718.3,1211.1,2566.9,3328.1,house block,mall,1848.2,752.5,3775.4,4630.1
805,805,805,805,39.07094444,-77.12572222,39.05738889,-77.11919444,393.8,1478.3,571.1,2762.5,2053.2,2233.1,2469.2,1134.4,2221.1,2949.9,house block,mall,1599.1999999999998,675.9,3429.6,4251.8
806,806,806,806,39.07094444,-77.12572222,39.06419444,-77.12419444,429.7,1437.3,538.3,2964.2,1996.3,2065.8,1896.1000000000001,935.0,1425.1,1754.7,house block,mall,1026.0,476.5,2633.5,3056.6000000000004
807,807,807,807,39.07094444,-77.12572222,39.07461111,-77.13763889,320.5,1029.3,282.5,1412.6,1429.6,1412.5,1811.6000000000001,790.1,2616.6,2679.5,house block,mall,1883.8999999999999,636.1,2516.1,2587.7
808,808,808,808,39.07094444,-77.12572222,39.07461111,-77.13763889,320.5,1029.3,282.5,1412.6,1429.6,1412.5,1811.6000000000001,790.1,2616.6,2679.5,house block,services,1883.8999999999999,636.1,2516.1,2587.7
809,809,809,809,39.07094444,-77.12572222,39.06436111,-77.12802778,408.3,1622.6,617.0,2597.8,2253.7,2485.5,1781.6000000000001,812.5,1352.2,1369.7,house block,services,973.5999999999999,354.0,2474.3999999999996,2671.6000000000004
810,810,810,810,39.07094444,-77.12572222,39.06236111,-77.12625,426.5,1412.6,514.2,2868.0,1961.9,1989.9,1970.2,889.6,1527.9,1754.9,house block,services,1100.1,431.0,2736.3999999999996,3056.8
811,811,811,811,39.07094444,-77.12572222,39.05755556,-77.12277778,422.5,1510.1,553.3,2805.4,2097.4,2107.4,2428.4,1055.5,2164.3,2584.7,house block,services,1558.3,597.0,3372.8,3886.6000000000004
812,812,812,812,39.07094444,-77.12572222,39.05441667,-77.11891667,408.4,1730.3,614.1,2983.8,2403.2,2455.1,2718.3,1211.1,2566.9,3328.1,house block,services,1848.2,752.5,3775.4,4630.1
813,813,813,813,39.07094444,-77.12572222,39.05738889,-77.11919444,393.8,1478.3,571.1,2762.5,2053.2,2233.1,2469.2,1134.4,2221.1,2949.9,house block,services,1599.1999999999998,675.9,3429.6,4251.8
814,814,814,814,39.07094444,-77.12572222,39.06419444,-77.12419444,429.7,1437.3,538.3,2964.2,1996.3,2065.8,1896.1000000000001,935.0,1425.1,1754.7,house block,services,1026.0,476.5,2633.5,3056.6000000000004
815,815,815,815,39.07094444,-77.12572222,39.07461111,-77.13763889,320.5,1029.3,282.5,1412.6,1429.6,1412.5,1811.6000000000001,790.1,2616.6,2679.5,house block,services,1883.8999999999999,636.1,2516.1,2587.7
816,816,816,816,39.07183333,-77.12666667,39.06436111,-77.12802778,383.4,1752.3,571.4,2493.8,2433.8,2683.4,1744.6000000000001,791.7,1612.0,1629.5,house block,mall,1160.7,405.9,2423.0,2567.6000000000004
817,817,817,817,39.07183333,-77.12666667,39.06236111,-77.12625,401.5,1599.7,566.2,2764.1,2221.8,2249.7,1933.2,868.8,1787.6999999999998,2014.6999999999998,house block,mall,1287.2,482.9,2685.0,2952.8
818,818,818,818,39.07183333,-77.12666667,39.05755556,-77.12277778,445.2,1697.2,605.3,2899.8,2357.3,2367.3,2391.4,1034.7,2424.1,2844.5,house block,mall,1745.4,648.9000000000001,3321.4,3782.6000000000004
819,819,819,819,39.07183333,-77.12666667,39.05386111,-77.12538889,521.9,2312.7,794.4,4039.6,3212.2,3375.0,2858.5,1122.3,3086.5,3266.8,house block,school,2222.3,736.5,3970.2,4204.9
820,820,820,820,39.07183333,-77.12666667,39.05447222,-77.11919444,435.2,1933.9,672.0,3101.1,2686.1,2737.9,2697.8,1196.1999999999998,2849.7,3611.0,house block,health,2051.8,810.3,3747.0,4549.1
821,821,821,821,39.07183333,-77.12666667,39.05441667,-77.11891667,431.0,1917.4,666.1,3078.1,2663.1,2714.9,2681.3,1190.3,2826.7,3587.8999999999996,house block,mall,2035.3000000000002,804.4000000000001,3724.0,4526.1
822,822,822,822,39.07183333,-77.12666667,39.05738889,-77.11919444,416.4,1665.4,623.1,2856.8,2313.1,2493.0,2432.2,1113.6,2480.8999999999996,3209.7,house block,mall,1786.3,727.8,3378.2,4147.8
823,823,823,823,39.07183333,-77.12666667,39.06422222,-77.12552778,391.7,1582.6,586.9,2804.6,2198.1,2270.0,1767.4,878.5999999999999,1557.5,1885.1999999999998,house block,health,1121.4,492.70000000000005,2454.8,2823.3
824,824,824,824,39.07183333,-77.12666667,39.05975,-77.12263889,406.6,1420.1,561.0,3041.5,1972.3,2217.9,2157.3,975.4,2099.0,2485.2,house block,office,1511.3,589.6,2996.2,3423.3
825,825,825,825,39.07183333,-77.12666667,39.06419444,-77.12419444,404.7,1624.4,590.3,2860.2,2256.2,2325.7,1859.1000000000001,914.2,1684.9,2014.5,house block,mall,1213.1,528.4,2582.1000000000004,2952.6000000000004
826,826,826,826,39.07183333,-77.12666667,39.06566667,-77.12663889,356.2,1617.3,552.6,2330.7,2246.3,2500.5,1609.6000000000001,773.0,1298.1,1298.1,house block,restaurants,934.6999999999999,333.6,2235.5,2384.7
827,827,827,827,39.07183333,-77.12666667,39.06566667,-77.12663889,356.2,1617.3,552.6,2330.7,2246.3,2500.5,1609.6000000000001,773.0,1298.1,1298.1,house block,groceries,934.6999999999999,333.6,2235.5,2384.7
828,828,828,828,39.07183333,-77.12666667,39.06730556,-77.12897222,327.6,1443.4,440.7,2046.8,2004.8,2111.9,1437.0,661.0999999999999,1622.8,1671.6,house block,office,1168.4,411.0,1995.8000000000002,1996.2
829,829,829,829,39.07183333,-77.12666667,39.06808333,-77.12886111,331.6,1371.0,456.9,1996.5,1904.2,2131.9,1354.9,677.2,1651.8,1683.3,house block,restaurants,1189.4,412.4,1881.8000000000002,2016.1
830,830,830,830,39.07183333,-77.12666667,39.06819444,-77.12986111,321.1,1360.2,415.7,1925.4,1889.2,1986.9,1353.8000000000002,636.1,1747.8,1799.5,house block,restaurants,1258.5,436.70000000000005,1880.3000000000002,1871.2
831,831,831,831,39.07183333,-77.12666667,39.06819444,-77.12986111,321.1,1360.2,415.7,1925.4,1889.2,1986.9,1353.8000000000002,636.1,1747.8,1799.5,house block,restaurants,1258.5,436.70000000000005,1880.3000000000002,1871.2
832,832,832,832,39.07183333,-77.12666667,39.07113889,-77.13161111,308.6,1084.4,328.3,1620.2,1506.1,1600.4,1192.9,593.1999999999999,2081.9,2113.4,house block,services,1499.0,511.9,1656.9,1657.9
833,833,833,833,39.07183333,-77.12666667,39.07077778,-77.13283333,297.6,1109.5,337.5,1587.1,1540.9,1655.8,1257.0,611.1999999999999,2156.4,2203.3,house block,restaurants,1552.6,530.0,1745.8000000000002,1747.8000000000002
834,834,834,834,39.07183333,-77.12666667,39.07266667,-77.13333333,289.2,914.2,271.3,1356.8,1269.8,1356.7,1345.4,642.0,2292.2,2325.1,house block,restaurants,1650.4,560.7,1868.6,1869.6
835,835,835,835,39.07183333,-77.12666667,39.07347222,-77.13411111,269.5,833.6,249.5,1247.4,1157.8,1247.3,1425.9,664.3,2404.1,2437.0,house block,restaurants,1731.0,583.1,1980.5,1981.5
836,836,836,836,39.07183333,-77.12666667,39.07405556,-77.13602778,260.4,771.7,216.4,1081.5,1071.8,1081.9,1574.2,715.0,2599.0,2690.3999999999996,house block,health,1871.3000000000002,633.8,2186.4,2234.9
837,837,837,837,39.07183333,-77.12666667,39.07461111,-77.13763889,295.5,954.4,261.7,1308.6,1325.6,1308.6,1774.6000000000001,769.3,2876.3999999999996,2939.3,house block,mall,2071.0,688.0,2464.7,2483.7
838,838,838,838,39.07183333,-77.12666667,39.06436111,-77.12802778,383.4,1752.3,571.4,2493.8,2433.8,2683.4,1744.6000000000001,791.7,1612.0,1629.5,house block,restaurants,1160.7,405.9,2423.0,2567.6000000000004
839,839,839,839,39.07183333,-77.12666667,39.06236111,-77.12625,401.5,1599.7,566.2,2764.1,2221.8,2249.7,1933.2,868.8,1787.6999999999998,2014.6999999999998,house block,restaurants,1287.2,482.9,2685.0,2952.8
840,840,840,840,39.07183333,-77.12666667,39.05755556,-77.12277778,445.2,1697.2,605.3,2899.8,2357.3,2367.3,2391.4,1034.7,2424.1,2844.5,house block,restaurants,1745.4,648.9000000000001,3321.4,3782.6000000000004
841,841,841,841,39.07183333,-77.12666667,39.05441667,-77.11891667,431.0,1917.4,666.1,3078.1,2663.1,2714.9,2681.3,1190.3,2826.7,3587.8999999999996,house block,restaurants,2035.3000000000002,804.4000000000001,3724.0,4526.1
842,842,842,842,39.07183333,-77.12666667,39.05738889,-77.11919444,416.4,1665.4,623.1,2856.8,2313.1,2493.0,2432.2,1113.6,2480.8999999999996,3209.7,house block,restaurants,1786.3,727.8,3378.2,4147.8
843,843,843,843,39.07183333,-77.12666667,39.06419444,-77.12419444,404.7,1624.4,590.3,2860.2,2256.2,2325.7,1859.1000000000001,914.2,1684.9,2014.5,house block,restaurants,1213.1,528.4,2582.1000000000004,2952.6000000000004
844,844,844,844,39.07183333,-77.12666667,39.07461111,-77.13763889,295.5,954.4,261.7,1308.6,1325.6,1308.6,1774.6000000000001,769.3,2876.3999999999996,2939.3,house block,restaurants,2071.0,688.0,2464.7,2483.7
845,845,845,845,39.07183333,-77.12666667,39.07425,-77.13766667,285.9,913.5,252.9,1264.6,1268.8,1264.5,1742.9,760.5,2832.3,2895.2,house block,groceries,2039.3000000000002,679.2,2420.7,2439.7
846,846,846,846,39.07183333,-77.12666667,39.06494444,-77.12786111,368.3,1690.5,554.2,2383.9,2348.0,2597.6,1682.8000000000002,774.5999999999999,1526.1999999999998,1543.6999999999998,house block,groceries,1098.9,388.70000000000005,2337.2,2481.8
847,847,847,847,39.07183333,-77.12666667,39.06202778,-77.12686111,415.7,1644.9,578.6,2827.6,2284.7,2312.0,1977.8000000000002,880.7,1849.6999999999998,2074.4,house block,groceries,1331.8,494.9,2747.0,3012.5
848,848,848,848,39.07183333,-77.12666667,39.07508333,-77.11530556,269.1,1002.7,283.0,1664.7,1392.7,1392.7,3057.0,1160.8,4165.4,4476.8,house block,twinbrooke center mall,2999.1,1098.1,4245.9,4456.1
849,849,849,849,39.07183333,-77.12666667,39.07508333,-77.11530556,269.1,1002.7,283.0,1664.7,1392.7,1392.7,3057.0,1160.8,4165.4,4476.8,house block,twinbrooke center restaurant,2999.1,1098.1,4245.9,4456.1
850,850,850,850,39.07183333,-77.12666667,39.07508333,-77.11530556,269.1,1002.7,283.0,1664.7,1392.7,1392.7,3057.0,1160.8,4165.4,4476.8,house block,twinbrooke center groceries,2999.1,1098.1,4245.9,4456.1
851,851,851,851,39.07183333,-77.12666667,39.06461111,-77.1395,537.9,1942.8,579.6,2736.1,2698.4,2806.2,1936.4,799.9,2887.8999999999996,2933.6,house block,golf,2079.3,664.0,2689.5,2690.4
852,852,852,852,39.07183333,-77.12666667,39.06436111,-77.12802778,383.4,1752.3,571.4,2493.8,2433.8,2683.4,1744.6000000000001,791.7,1612.0,1629.5,house block,mall,1160.7,405.9,2423.0,2567.6000000000004
853,853,853,853,39.07183333,-77.12666667,39.06236111,-77.12625,401.5,1599.7,566.2,2764.1,2221.8,2249.7,1933.2,868.8,1787.6999999999998,2014.6999999999998,house block,mall,1287.2,482.9,2685.0,2952.8
854,854,854,854,39.07183333,-77.12666667,39.05755556,-77.12277778,445.2,1697.2,605.3,2899.8,2357.3,2367.3,2391.4,1034.7,2424.1,2844.5,house block,mall,1745.4,648.9000000000001,3321.4,3782.6000000000004
855,855,855,855,39.07183333,-77.12666667,39.05441667,-77.11891667,431.0,1917.4,666.1,3078.1,2663.1,2714.9,2681.3,1190.3,2826.7,3587.8999999999996,house block,mall,2035.3000000000002,804.4000000000001,3724.0,4526.1
856,856,856,856,39.07183333,-77.12666667,39.05738889,-77.11919444,416.4,1665.4,623.1,2856.8,2313.1,2493.0,2432.2,1113.6,2480.8999999999996,3209.7,house block,mall,1786.3,727.8,3378.2,4147.8
